gene,id,z
IL6R,1363,2.400159
ACSL1,896,2.400823
LUC7L,6382,2.401116
HYLS1,9306,2.401662
AARS,4,2.401806
NDST2,3237,2.402472
MARCKSL1,7169,2.404563
TCAIM,9553,2.405002
PAQR4,8626,2.405255
IKZF2,4572,2.405754
COPG1,4575,2.406317
SRPX,3189,2.407905
ANO5,9280,2.409743
MAP1LC3B,7676,2.414097
TRIM16L,8923,2.417442
CEBPD,467,2.418022
CD34,410,2.419923
GAS1,1022,2.421036
ELK1,819,2.421762
FAM234A,7789,2.422065
MAN2C1,1600,2.422603
OCLN,10026,2.423293
CAMK2N2,8358,2.425609
CCR10,1104,2.425611
ZNF441,8650,2.426012
ABCG4,7025,2.426236
MRPL34,7152,2.426435
ALDH7A1,219,2.428333
STRN,2714,2.43042
DNAJC28,6074,2.431047
ARRDC4,8270,2.431105
KAT6B,4928,2.432483
CAND1,6456,2.432623
TSC22D1,3384,2.434765
UCHL5,5722,2.435045
FGF1,922,2.435438
ZNF766,8172,2.437817
PPP1R8,2136,2.4396
PAQR9,9668,2.439908
RLF,2398,2.440802
HMG20B,4107,2.441806
CIT,4459,2.442714
ZNF76,3036,2.444753
ELMO3,7395,2.445306
NUDT8,9404,2.44569
BORCS6,6005,2.448483
AASS,4009,2.448587
ALS2,6844,2.448825
MIR9-3HG,9405,2.450684
LINC00938,9825,2.450996
ALKBH4,6004,2.453102
VPS50,6341,2.453451
FLNC,953,2.454617
UBLCP1,8792,2.455432
PRKAB1,2161,2.456925
PGM3,2019,2.457742
RHBDD1,7854,2.458365
MNS1,6274,2.459668
SNPH,3801,2.461381
RPL5,2418,2.461386
WASHC5,3875,2.462302
TMEM267,7069,2.462736
RPL37A,2444,2.464235
CDC20,429,2.464339
LRRC20,6218,2.464611
STARD10,4327,2.46518
TCF12,2779,2.466532
ORAI2,7547,2.466722
TTLL11,9073,2.466888
RAB11FIP5,5155,2.467092
COBLL1,4586,2.467242
BBS7,6212,2.467483
RAB40B,4400,2.467587
ATG3,7073,2.470331
GMPR2,5683,2.47099
CHAF1A,3939,2.472054
TNFAIP8,5041,2.472649
RPS6KB2,2459,2.473971
INTS13,6400,2.474366
DNASE1L2,722,2.477758
TMEM88,8279,2.477862
TSPAN15,4944,2.479877
SYVN1,7920,2.480012
ARHGAP17,6159,2.481134
BPTF,901,2.481578
YTHDC1,8263,2.483608
ANAPC7,5743,2.483892
EPB41L3,4727,2.484143
HS6ST2,8163,2.487049
TM4SF1,1582,2.488362
NUP37,7223,2.489979
IPO9,6390,2.492134
ZHX2,4612,2.492772
C10orf105,9868,2.493764
ZNF765,8255,2.495404
TESK2,4138,2.496469
NEFM,1801,2.49733
MOCS1,1690,2.497795
SLC48A1,6358,2.4985
TBL1Y,8196,2.500855
SCP2,2522,2.501953
SLC4A2,2586,2.502539
ADPGK,7703,2.503805
ATPAF2,8254,2.503897
WNK1,7173,2.505068
SEPHS2,4639,2.50553
PGBD1,7947,2.506073
SPRY2,4065,2.507005
TBL1X,2766,2.508002
PTPRH,2281,2.513482
ADAMTS1,3669,2.515077
VWA8,4703,2.516315
RNF213,6842,2.516547
UBA5,7440,2.51765
NTNG1,4596,2.519151
RHOQ,4890,2.519345
TRIM41,8213,2.520922
ITGAV,1414,2.524591
ANKRD9,8593,2.524977
HLA-J,1246,2.525072
GRK5,1120,2.527782
TMEM35A,6936,2.527967
ITIH4,1423,2.528939
LRRC34,9011,2.529735
DESI2,5567,2.530166
CYTH2,3557,2.532628
NFIC,1820,2.533907
IER3IP1,5611,2.536382
FOXRED1,6329,2.537068
SGK1,2549,2.538013
PLAG1,2055,2.540566
LIPT1,5790,2.542488
LEPROT,5995,2.542569
PCOLCE,1955,2.543638
UNC79,6796,2.54464
SMUG1,4953,2.54562
ACAD11,7822,2.545676
ACAD8,5263,2.54579
SLC6A7,2591,2.546881
CDH1,434,2.548918
C18orf54,9117,2.549499
FNDC3A,4600,2.550228
ESAM,8214,2.551151
OLFM1,4149,2.552924
AOC3,3295,2.553322
SUPT20H,6331,2.554337
DDX46,3867,2.556907
WHAMM,8618,2.56023
LAPTM4A,3794,2.560275
FASTKD3,7242,2.561971
ZNF224,3069,2.563054
ZNF443,4046,2.563618
PRKCI,2174,2.564714
PLEKHO1,5641,2.56474
FCHSD2,3864,2.566149
PTPRCAP,2277,2.568772
OAT,1889,2.569337
BICC1,7508,2.569803
MKRN2,4967,2.570734
SLIT2,3595,2.571764
TNIP1,4092,2.573302
B3GLCT,8889,2.574284
NARS,1771,2.575635
GATAD2A,6019,2.57604
RPL10,2422,2.577323
ACTL6A,34,2.580948
PLGRKT,6466,2.582858
HELQ,8408,2.585105
FAM43A,8758,2.587744
MFAP4,1660,2.588439
MCAM,1623,2.588843
HCN1,9692,2.590879
TFR2,2806,2.591197
ARL4A,3990,2.591853
COX17,3959,2.592096
RND2,3139,2.592727
MREG,6378,2.592927
MAP3K8,569,2.593556
TRADD,3328,2.596448
PIAS1,3257,2.599134
NNMT,1845,2.599557
BCL6B,9425,2.600107
CASP9,374,2.600467
CDK5RAP3,7561,2.600897
PARP16,6081,2.601351
KCMF1,6573,2.603748
DYNC2H1,7347,2.604206
RINT1,6960,2.60421
ZNF547,9518,2.606826
AUTS2,5153,2.609433
ALG8,7236,2.610948
SEC16A,3887,2.612287
AIFM3,8973,2.612584
C17orf100,9770,2.614013
SMARCAD1,6589,2.614314
STN1,7484,2.614517
FLT1,955,2.614539
SMIM8,6665,2.615341
SIRT5,4872,2.61633
LRP2BP,6441,2.617212
PSEN1,2219,2.617389
CREG1,3365,2.618882
KCNC1,1447,2.61898
LAMP1,1520,2.619914
RFXAP,2383,2.620096
CCDC66,9552,2.620231
PDK1,1983,2.623313
RTCA,3293,2.624289
ZNF462,6906,2.624658
RPS6KA5,3546,2.624969
SH3YL1,5241,2.625403
FLRT3,5007,2.625864
CD59,421,2.625891
SYNC,7633,2.626766
KIF13A,6994,2.631249
STAT4,2705,2.632325
IL6ST,1364,2.633617
SPDL1,6055,2.636714
IL1RAPL1,4473,2.637457
TMEM14B,7692,2.637902
SEC22C,3493,2.638155
IQSEC1,3889,2.638646
TAL2,2753,2.63911
EIF3E,1394,2.639939
ROR1,1879,2.640331
UBIAD1,5461,2.642252
MICALL1,8099,2.643972
ATP6V0A2,4938,2.643999
PDK4,1986,2.644885
TICAM1,8940,2.645193
TMEM171,8786,2.648939
IGIP,9903,2.649061
CARD8,4623,2.649677
SLC35B2,9681,2.649982
CARD14,7254,2.650187
RTKN,2483,2.651082
CAVIN2,3199,2.651998
ZNF131,3041,2.652582
SOX13,3707,2.65376
ZBTB11,5282,2.654121
ANKIB1,5923,2.654726
MRPL15,5409,2.655217
PNPLA7,9737,2.655671
SLC9A3R2,3593,2.655866
PHKA1,2024,2.658705
SCARB1,411,2.659109
SLC9A1,2601,2.659696
BBIP1,8300,2.660682
SRC,2680,2.66244
SAP18,4074,2.663115
ADIPOR2,7312,2.664491
ING3,5963,2.665458
SVEP1,7482,2.665551
EPC2,5174,2.665623
LARP7,5783,2.667574
DOCK5,7487,2.667688
PELI2,6670,2.668853
FAM3C,4155,2.669527
ADAM33,7580,2.670035
ZNF507,4592,2.671423
CAPN13,8288,2.671788
WRAP73,5519,2.673342
EIF4A2,806,2.675341
HEATR5A,5093,2.675682
GSAP,5889,2.676778
SAR1B,5614,2.67711
PLA2G5,2054,2.680362
DEPP1,4441,2.681569
SYPL1,2736,2.681739
FKBP10,6965,2.682511
TGFB3,2811,2.688612
SNX1,2647,2.689502
ZNF830,8248,2.689605
C11orf96,9759,2.690813
ACSS2,6484,2.692362
SNX8,5448,2.693221
RNF144A,3816,2.693844
GTF2A2,1177,2.69443
KBTBD11,3888,2.694539
JADE3,3809,2.696042
F11R,5538,2.701039
AUH,240,2.701071
TBC1D2B,4714,2.701135
ZNF77,6901,2.703304
IGF2BP2,4265,2.703402
ABHD11,7707,2.705007
GPR108,6593,2.706149
ZNF44,5829,2.706325
SETD3,7841,2.70831
TCEAL6,9088,2.709275
AFTPH,6016,2.710247
DZANK1,6196,2.710295
FAM102A,9816,2.710611
SLC12A2,2603,2.712293
LPCAT4,9403,2.712593
SSH1,5912,2.713223
IFNGR1,1345,2.719161
MDGA2,9103,2.719487
NRIP3,6561,2.720143
TLE4,2841,2.72094
TSPAN9,4348,2.721838
AUNIP,7214,2.722063
NOS2,1848,2.722319
SMC4,3949,2.723573
ZNF501,8485,2.7266
LNP1,9691,2.726922
RSAD1,6265,2.729645
ZNF415,6430,2.729712
CDCA7L,6319,2.73004
PTPN4,2269,2.7306
TMEM223,7238,2.731792
MYCBP2,4702,2.731958
DNAJC4,1308,2.733048
ACP5,27,2.734216
UBN1,5444,2.735082
DRD1,738,2.735587
DHTKD1,6313,2.736767
GNG11,1088,2.737281
RPL22L1,9240,2.738783
CTNNB1,627,2.739961
ARL4C,3989,2.740162
NINJ2,1833,2.74146
CLN5,527,2.741512
ZKSCAN1,3033,2.743231
LSS,1572,2.746216
BTN3A3,4119,2.750156
SMIM14,9259,2.750913
KIAA2013,8168,2.751356
TLE2,2839,2.752288
SOX17,7050,2.752486
EMILIN2,7797,2.752654
IP6K3,8549,2.755377
PLA1A,5718,2.759096
DOPEY2,3914,2.763147
ETS2,868,2.764801
MTMR1,3353,2.767627
SS18L2,5645,2.768228
FAR2,6393,2.768833
PRKCQ-AS1,9875,2.769178
AKAP1,3140,2.771394
IRF9,4116,2.771468
KCNK12,6558,2.772868
ZRANB2,3619,2.773695
EIF2B1,805,2.775036
C2CD5,3848,2.775491
MYO6,1757,2.776237
FOXO1,948,2.776973
MTBP,5273,2.777604
NAP1L3,1770,2.780158
NR3C1,1147,2.780919
CLCN4,517,2.78253
PSKH1,2221,2.783667
IRF2,1398,2.784233
DHODH,696,2.785155
SLC43A1,3231,2.787767
KCNJ3,1457,2.788782
RHOG,172,2.789251
TSPAN7,2849,2.791907
PLXNA2,2078,2.794131
CEP135,3753,2.796755
MICU2,9337,2.797684
JADE1,7475,2.798203
PVR,2295,2.79843
SRP68,2687,2.799215
KIF16B,6344,2.800137
RRM2B,5520,2.800712
ORC2,1906,2.801397
ADCY6,51,2.801444
DIP2A,4751,2.802795
KIF23,3661,2.803483
FBRSL1,6839,2.803655
SLC35B3,5551,2.803855
GSN,1164,2.803868
HIVEP2,1226,2.805121
CAMK1D,6651,2.806388
IFT20,8179,2.806915
TAF6,2747,2.807018
IER3,3393,2.808641
LRRCC1,8114,2.809036
ACSL3,897,2.810382
PRPSAP1,2207,2.810438
RPL13P5,9484,2.810488
MDH1,1636,2.810584
TRIM4,8133,2.812996
CCDC115,7901,2.813174
TRIO,2895,2.814885
ACTR1B,3987,2.81556
CNKSR2,4603,2.815601
IRS1,1401,2.815685
KLHL4,6507,2.816536
ATP10D,6690,2.820384
ZMIZ1,6676,2.820429
NCK2,3203,2.82254
ZNF487,9936,2.824366
RCAN3,4465,2.825671
LHFPL4,9729,2.828565
FGF12,925,2.829085
NEK3,1807,2.830974
NCBP3,6299,2.832489
STYX,2720,2.833543
BRAT1,9360,2.835028
DMTF1,3917,2.835778
RASGEF1B,9032,2.836732
ADRB1,70,2.837765
TMEM178A,8743,2.839153
LLGL2,1550,2.839566
RFC1,2372,2.839752
UXS1,7516,2.840014
TMEM45B,8576,2.840712
MNT,1688,2.843487
PHLPP1,4782,2.843633
ABHD13,8058,2.843938
GGACT,8131,2.847579
SHROOM1,8794,2.848301
TLE1,2838,2.851906
ECE1,769,2.853353
SH3D19,9026,2.854399
MCM3,1628,2.854849
ZNF280D,6020,2.855406
NGRN,5706,2.85655
MAN1C1,6658,2.856662
TRPV1,2985,2.857511
CECR2,5361,2.858748
RPS12,2463,2.859414
ST3GAL4,2568,2.861079
SDHAF4,8801,2.862896
TXNIP,4256,2.86414
ANP32A,3137,2.864701
SCARF2,8227,2.864771
ZBTB7A,5711,2.865295
MCM5,1630,2.865613
PRRT3,9557,2.868134
CTSK,634,2.868407
GADD45A,681,2.869961
AP1G2,3413,2.873585
ATF4,201,2.873814
ARHGAP29,3620,2.874818
RPS25,2473,2.875248
CFH,1217,2.876684
PTGR1,4647,2.884138
MLLT6,1678,2.88464
TEF,2794,2.886703
PTPRT,4464,2.889712
CDR1,460,2.890809
NIPBL,5052,2.891353
PRICKLE1,8879,2.892863
TSC22D3,744,2.893841
FAM124A,9315,2.894323
SYNGR2,3508,2.8956
PANK1,5860,2.896179
FGF14-AS2,9491,2.899801
FOXB1,5260,2.900069
ADAM9,3345,2.900153
ZSCAN26,3060,2.900407
RAP1A,2333,2.900907
MSL3,4386,2.903294
ASB4,5814,2.90333
MBD2,3423,2.904089
SERTAD2,3822,2.904903
FGF7P3,9971,2.90622
PLCB4,2061,2.907052
USP38,7963,2.907755
ANGPTL2,4894,2.912084
SNHG5,9747,2.914366
ZSCAN32,6063,2.914467
CXorf36,7384,2.915002
KANSL3,6376,2.915438
RFTN2,8728,2.915937
SMS,2631,2.916585
FUNDC2,7193,2.917393
TULP3,2919,2.917394
AVIL,4280,2.918492
ADGRL2,4796,2.918858
LRR1,8598,2.919721
MRPL45,7896,2.92042
FH,934,2.920552
MTHFD2,4323,2.92171
COL9A2,555,2.923013
MTA2,3534,2.925232
TGFBR2,2814,2.925617
WIPF1,2991,2.926289
PPP2R3A,2142,2.926549
MAP3K5,1652,2.926838
MTSS1,3819,2.927081
SLC9B2,8776,2.932222
WFIKKN1,8543,2.932493
CFAP36,8392,2.932874
NPTX1,1865,2.934289
KCTD18,8737,2.934837
SOS2,2655,2.935247
DNAAF2,6186,2.935807
AVP,241,2.936717
KANK4,9133,2.93745
ELF2,817,2.938259
ARL9,8773,2.941611
FXYD4,5872,2.941749
FGFR1OP2,5175,2.943881
MSRB3,9393,2.943925
LGR5,3255,2.949285
MED30,8178,2.949648
MTG1,8280,2.950406
EZH2,881,2.950541
SRSF1,2543,2.952598
SULT4A1,5050,2.955095
BICDL2,8909,2.955904
RMDN2,9001,2.956042
C2CD6,8998,2.956564
SALL2,2501,2.962403
ZNF232,3073,2.963546
CLASP2,4722,2.964605
RPF1,7512,2.964773
ZCRB1,8109,2.966137
CREB3L4,8948,2.9669
ICOSLG,4818,2.966917
TMSB15B,9598,2.967252
ZNF257,8416,2.968266
SPEF1,5069,2.972968
FOCAD,6058,2.974711
GAB1,989,2.977497
RPS6KC1,5240,2.979257
USP40,6224,2.979505
ASTE1,5390,2.982008
MEG3,6298,2.985403
PDIK1L,8965,2.98836
FANCC,893,2.993437
FANCB,902,2.994352
UACA,6139,2.996326
ZNF782,9079,2.997103
SCAND2P,5967,2.997203
LOC389765,9804,2.998792
TCF15,2780,3.001321
GPR61,7771,3.002531
ZNF541,7844,3.004695
TTLL7,7381,3.005233
ADAMTS4,3667,3.008517
MAST4,9730,3.008572
OGFR,4435,3.009239
VIPR2,2982,3.009857
GGT1,1046,3.013517
VPS41,5269,3.014729
CRADD,3338,3.015249
SLC25A29,8608,3.017403
TMPO,2857,3.019102
CDH26,6943,3.019374
HECW1,4699,3.021614
PCTP,6899,3.024116
RTEL1,5838,3.025019
HLA-DRB1,1239,3.025314
CLK3,524,3.027778
MRPS30,4355,3.028406
IFI27,1338,3.028653
FRZB,974,3.029924
HAPLN4,9860,3.030073
DEPDC7,8252,3.030869
CLCN2,516,3.031356
MAP4K5,4500,3.036078
RPLP1,2447,3.036261
SUMO1,2941,3.037379
SIPA1L3,4712,3.03809
NELL1,1803,3.041108
MEIS1,1646,3.04124
DERA,5579,3.041274
PMS1,2086,3.042096
CDC42EP3,4239,3.044648
MATN3,1617,3.044963
CCDC121,7332,3.045467
RPS6KA1,2455,3.045778
NCDN,4737,3.045943
PENK,1994,3.047257
ACO1,22,3.047487
NDUFB9,1788,3.047653
IGFBP3,1351,3.047723
ASRGL1,7518,3.04773
UBTD1,7492,3.047903
PPP1R3B,7348,3.048167
RCC1,481,3.049805
TRIM8,7662,3.05028
G0S2,5521,3.052263
RNF6,2403,3.054172
ARL3,181,3.054733
PPP3CA,2147,3.055039
PFKFB2,2007,3.055137
SDHD,2533,3.055958
SPTSSA,9188,3.055976
SLC16A1,2607,3.057382
ALG13,7435,3.058226
CAPN2,363,3.058708
DDR1,340,3.059327
TANGO2,8710,3.062966
DCP1A,6439,3.064107
FBXO31,7406,3.066179
ZBTB5,3891,3.066975
LAMC1,1519,3.067661
LIN7A,3373,3.067944
ELOVL5,6945,3.068155
SLC25A3,2022,3.068441
PLA2G4C,3277,3.068897
CUX2,4823,3.069384
FES,921,3.071306
HSD17B12,5623,3.071353
RPL30,2435,3.073155
HSD11B2,1289,3.073746
RASSF8,4516,3.074888
MTM1,1724,3.075869
VSNL1,2988,3.077485
CDKL1,3368,3.078189
KCNB1,1446,3.078199
AGPAT4,6577,3.078717
PPP4R1,3918,3.080565
DDX24,6638,3.08144
SOX15,2664,3.081905
NUP54,5862,3.082029
MLH3,5261,3.084364
LRRC8C,7851,3.085684
FNDC5,9384,3.087482
RHOBTB1,3870,3.087843
PARD6G,7949,3.092963
ZNF430,7558,3.093028
SNCB,2638,3.093457
ACBD5,8241,3.094208
CYP1B1,648,3.095104
FAM172A,7792,3.095916
ERI1,8185,3.100405
KYAT1,389,3.100806
ERBB3,855,3.102353
CRYGS,600,3.102426
CPNE9,9012,3.103287
BAZ1A,4496,3.103516
ZNF485,9330,3.103922
JAK1,1432,3.106929
PNN,2092,3.107107
TMEM129,8291,3.107549
TBC1D30,4831,3.108245
GCLC,1058,3.10865
MYO1C,1752,3.109653
CTIF,3829,3.110366
REPS1,8087,3.112605
GAL3ST1,3672,3.113994
CNOT8,3585,3.114871
TMEM88B,9943,3.118194
ZNF8,3021,3.121184
VASP,2968,3.121843
PRPF3,3501,3.122511
BCL3,264,3.127103
NAGPA,5637,3.127935
TOP1P1,2872,3.129093
HSD17B4,1291,3.130756
PATJ,4035,3.131812
EPHA3,840,3.13196
NPPB,1862,3.13245
SETBP1,5147,3.132462
UTP23,7889,3.133068
PARP12,7095,3.133568
MTIF2,1723,3.135376
RGS16,2392,3.13575
GRK2,72,3.136716
KAT2A,1034,3.138925
SORCS1,8449,3.143383
CHGB,487,3.14399
THEMIS2,3651,3.144808
ARL6IP5,4208,3.145734
MPDU1,3680,3.146061
STIM2,6818,3.146845
PCGF1,7990,3.147325
ABCG2,3629,3.149031
MICAL2,3739,3.149637
POLD1,2096,3.150165
MYLK4,9635,3.150374
KATNA1,4457,3.150468
MED11,9832,3.155049
RPUSD2,5272,3.158534
ZNF615,9523,3.15869
C19orf18,8933,3.16168
GPT,1123,3.161797
CXorf38,9089,3.161876
SYNE2,4775,3.1624
TMEM63A,3786,3.164228
FOSB,969,3.164746
ZCCHC24,9299,3.16732
RNF44,4587,3.168039
TRIM37,1729,3.169742
KTN1,1509,3.170022
TMEM140,6249,3.170209
PHF3,4904,3.173744
FBXL20,8067,3.175016
FAM19A2,9615,3.175109
SLC2A11,7202,3.176681
DISP1,8072,3.177659
ZNF767P,7479,3.178439
CERS5,8218,3.179225
SEMA4D,4187,3.179765
RASL11A,9752,3.180286
CCDC14,7100,3.180402
GCFC2,2778,3.182472
GLRB,1064,3.183013
PSPC1,6240,3.189638
GPHN,4060,3.190181
PAIP1,4240,3.192535
HERC2P9,9880,3.193513
TRPV5,6540,3.193562
HAUS1,8473,3.194063
PCMTD2,6233,3.194635
RNH1,2404,3.19483
POLR2F,2100,3.194938
WDR37,4614,3.195324
RPTOR,6763,3.195489
ARAP2,8536,3.197096
FCRLB,8693,3.203914
ERRFI1,5897,3.20556
ANKRD16,5949,3.205839
BTF3,305,3.207083
OSGEP,6356,3.207396
SERTAD3,5477,3.208382
GABRG2,1004,3.209689
BCAT1,257,3.21032
TBC1D8B,6046,3.210882
PLEKHB1,6891,3.211858
HLA-C,1231,3.212048
BEND7,9369,3.212123
CPPED1,6262,3.212186
LSM14A,5161,3.215922
GPBP1L1,6938,3.216374
NEFH,1802,3.217345
THBS3,2820,3.220512
FMN1,9656,3.223629
TRDMT1,730,3.22386
MAP3K14,3452,3.224799
MAGT1,7801,3.226768
MRNIP,5626,3.229089
TRIM67,9884,3.229792
CCDC97,8173,3.230526
SLC38A1,7636,3.231558
DCLK3,8113,3.232338
GNB3,1083,3.233583
BICDL1,8301,3.23439
SIPA1L2,6789,3.234397
TPMT,2883,3.23851
MAX,1618,3.241255
PSME4,4759,3.2419
SLC7A6,3470,3.241925
ZNF578,8932,3.242926
SMC5,4728,3.245765
SALL1,2502,3.246611
ATXN7L2,8675,3.247153
KCNS2,1481,3.249339
RNF157,8447,3.249466
RANBP6,5244,3.250372
TMEM81,9784,3.251684
ALPK1,7539,3.252465
CHRM5,498,3.253091
PDE7B,5286,3.255898
NRBP2,9640,3.256128
STS,184,3.256446
PATZ1,4961,3.25823
PRCP,2154,3.258287
IFT88,3133,3.258884
CHGA,486,3.259611
CARS,368,3.26051
EFCAB7,7923,3.261183
TIA1,2828,3.262099
USP18,4538,3.26212
SLC22A5,2616,3.263418
GPR146,8479,3.263631
SLC19A2,4215,3.26542
C10orf143,9757,3.265422
SLC29A2,1264,3.267142
KAT2B,3385,3.269711
ATP8B1,2006,3.271521
CNNM3,5222,3.271943
CFLAR,3381,3.273205
HSF4,1293,3.273442
KMT2E,6485,3.273523
IQCB1,3750,3.274129
KLHL41,4094,3.274251
C4orf3,9841,3.276096
EFHD2,7284,3.276616
KCNIP2,5508,3.276812
FAAH2,9081,3.277085
ZNF394,7819,3.27932
RAPGEF3,4132,3.281053
ANKRD37,9700,3.281688
EFS,4072,3.283319
RPL4,2417,3.285389
EXOSC8,4558,3.285576
CKAP2,5236,3.286164
HTR4,1316,3.28743
MBTPS1,3330,3.287936
NELFCD,5761,3.29452
NASP,1772,3.297427
SNTG1,5899,3.297582
VASH2,7410,3.298659
TMBIM1,7016,3.300352
HDAC1,1213,3.300517
DBF4B,7523,3.300911
KDM2B,7970,3.302128
DMPK,715,3.307301
PAX8,3090,3.308877
TNFSF13,3340,3.316443
ARPIN,9688,3.317404
ZNF160,8174,3.318812
CD82,1440,3.319852
CYP27A1,653,3.320226
KIAA1614,6861,3.325064
SMAD5,1590,3.325993
STX6,4048,3.326102
ENOSF1,6324,3.326448
MYOZ3,8272,3.326663
KDR,1483,3.330751
NXPH3,4524,3.331372
SPTB,2677,3.33156
GCA,5033,3.331895
CTHRC1,8494,3.332471
MCL1,1627,3.332872
CISD2,9905,3.334637
PHF21A,5697,3.335063
FMC1,9053,3.339659
AP1S2,3412,3.341011
PDSS1,4958,3.342034
PLLP,5591,3.343208
OCIAD2,8766,3.345835
TTI2,7530,3.351538
ZNF791,9121,3.352813
EVA1C,6920,3.354986
GLTP,5657,3.359308
PHLDB1,4754,3.360121
CENPQ,6184,3.361026
CELSR2,795,3.362888
SLC46A1,8400,3.363765
ZXDC,7289,3.363825
PLOD3,3440,3.364058
RNLS,6273,3.364945
CCDC136,7089,3.367836
RALGPS1,3742,3.368418
ASCL1,189,3.368521
LRRC1,6221,3.368925
STRADA,8293,3.370011
SOX8,5505,3.370993
SHROOM4,6741,3.373491
ITGA2,1406,3.374338
CD274,5429,3.375007
CCDC186,6146,3.375048
ZNF641,8586,3.378869
CXCL2,1157,3.379724
GIPR,1052,3.380486
GALK2,1012,3.381873
TRIM7,7683,3.382292
SLC38A9,9034,3.38382
LYPLA1,4144,3.384622
RAB11FIP3,3787,3.386818
SHTN1,6853,3.388508
PCDHGB7,6509,3.389989
STON1,4429,3.390417
FLT3,956,3.39215
SLC39A14,4924,3.394677
PLCXD3,9671,3.396085
CCNL2,7677,3.39628
TTYH2,8356,3.398186
SLITRK6,7839,3.398635
ATG4C,8054,3.40042
BACE1,4972,3.404394
TNRC6C,6850,3.407103
PTAR1,9735,3.40981
SNX29,8274,3.410319
OSBPL1A,8455,3.410601
GPR62,8556,3.411866
MRGPRF,8527,3.412205
SOSTDC1,5088,3.413063
FZD5,3093,3.413315
PPM1D,3225,3.4159
PM20D2,8803,3.417259
CGN,6767,3.417539
TRMT10A,8345,3.419511
CMYA5,9265,3.419637
LYST,496,3.422721
SCAMP5,9192,3.424319
TRIM25,3048,3.425293
AAAS,3129,3.42535
CADM4,9219,3.426252
HIP1,1222,3.427425
TMEM170A,8630,3.431885
SLC12A9,6623,3.433785
ZFAND4,8343,3.435034
FBXO16,9066,3.435528
ZBED1,3521,3.436503
FBLN5,4191,3.436508
HSPB6,8661,3.437477
TUBGCP5,8439,3.437899
PURB,2293,3.439625
CBR1,386,3.441217
ZNF692,6361,3.441376
TRAF3IP1,5181,3.441938
IL1RAP,1360,3.442515
ATP10B,4721,3.442909
PRRT2,8377,3.444077
POLR3G,4252,3.444782
METTL17,7087,3.445052
ABRACL,6915,3.445071
CENPB,469,3.446313
SLC24A4,8607,3.447332
CYP26B1,6548,3.448449
FOXP2,8355,3.449082
TMTC2,9093,3.45173
GALNT6,4515,3.452755
MCF2L,4795,3.452762
C21orf62-AS1,5887,3.453587
PGBD4,9107,3.45709
DYNC1I2,726,3.45798
CNTNAP1,3234,3.458849
ABL1,10,3.460374
RPS29,2477,3.460663
LIMK1,1543,3.463076
PPL,2125,3.4637
KIAA1217,6531,3.467474
NRIP2,7749,3.469389
BAK1,252,3.469549
TXLNGY,9378,3.474862
IL11RA,1368,3.474995
HCN2,267,3.475906
LINC00674,10024,3.476053
PLEKHG4,5074,3.476099
FGR,933,3.477832
PCDHB12,6512,3.478181
CEP164,4621,3.479406
POU2AF1,2107,3.482272
FAM110A,7716,3.485264
ISG20,1402,3.486044
SLFN5,9113,3.487075
DDX27,6365,3.487287
HSD17B3,1290,3.489972
ZNHIT6,5985,3.490094
HAR1A,9988,3.490479
RNF220,6195,3.491236
CAVIN3,8376,3.493048
ARRDC3,6786,3.493059
ABCC8,2725,3.493979
SNAI1,2634,3.496695
ZCWPW1,6132,3.497456
TRIM2,4825,3.497849
TTC32,8735,3.503706
HMBOX1,7320,3.504392
C1orf198,8026,3.5045
FGF14,927,3.505241
PKP2,2052,3.505265
AFMID,8644,3.505569
LHPP,7003,3.5065
CYB561D1,9534,3.507229
HMBS,1249,3.512151
C15orf41,7941,3.512726
H2AFX,1195,3.513371
GIT2,3832,3.514611
MUC20,9242,3.515075
CD2AP,4965,3.51684
DHRS1,8491,3.517209
HIP1R,3456,3.51797
XBP1,3006,3.518258
PPM1H,6729,3.5192
SLC16A7,3522,3.521037
LIN28B,9800,3.521481
TMEM206,6231,3.5215
TRIM59,9600,3.522079
MRPL16,6077,3.524149
SLC25A41,9527,3.525876
LMAN1,1552,3.526757
LACC1,8888,3.530963
QSER1,7422,3.531355
COG2,4567,3.53212
CUL3,3210,3.532915
SMC2,4234,3.532937
CCDC122,9100,3.533174
PTGIS,2259,3.536036
MCM8,7934,3.537351
ZNF133,3042,3.544178
ITCH,7754,3.544395
PDCD4,5322,3.544942
QKI,3632,3.545865
GNL3L,5962,3.547222
PMP22,2085,3.54823
C16orf45,8147,3.550463
FANCL,6164,3.55234
SPG21,5701,3.552477
GNPDA2,8771,3.553904
KLF12,4540,3.556253
GRAMD1B,6740,3.559337
GPIHBP1,9609,3.560316
PPP1R14A,8372,3.562051
HMGN2,1254,3.562161
HMGN3,3578,3.562479
CACNA1C,337,3.563021
SLC25A32,7630,3.56315
ATP7B,236,3.564861
TGDS,4909,3.565427
MAL,1597,3.566968
CAMK2G,359,3.5701
DDX59,7712,3.571798
FAM171A1,9333,3.572056
CRYAB,596,3.574561
ZNF250,6907,3.575082
CTSV,636,3.575491
DGKG,661,3.575869
CYP2U1,8409,3.580478
NECAB3,6992,3.581033
YIPF6,9595,3.581167
SLC25A13,4014,3.582615
TRMT11,6948,3.583
ZNF550,9119,3.586576
PRTFDC1,6605,3.588513
PIGZ,7550,3.59148
WDR60,6157,3.595898
